"province_code","province_name_eng","pc_code","ps_code","ps_type","commission","audit_reason","commission_decision","bvv_total","audit_or_recount"
"27","KANDAHAR","2704087","2704087-04","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",13,"YES"
"27","KANDAHAR","2704087","2704087-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704088","2704088-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2704088","2704088-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704089","2704089-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2704090","2704090-01","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",9,"YES"
"27","KANDAHAR","2704090","2704090-02","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",12,"YES"
"27","KANDAHAR","2704090","2704090-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",16,"YES"
"27","KANDAHAR","2704090","2704090-04","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",11,"YES"
"27","KANDAHAR","2705091","2705091-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",8,"YES"
"27","KANDAHAR","2705091","2705091-09","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705091","2705091-11","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705091","2705091-12","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705092","2705092-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705092","2705092-05","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705092","2705092-07","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",34,"YES"
"27","KANDAHAR","2705092","2705092-10","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",29,"YES"
"27","KANDAHAR","2705093","2705093-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705093","2705093-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",29,"YES"
"27","KANDAHAR","2705094","2705094-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705095","2705095-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705096","2705096-04","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705096","2705096-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705097","2705097-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",10,"YES"
"27","KANDAHAR","2705097","2705097-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705097","2705097-05","F","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",4,"YES"
"27","KANDAHAR","2705098","2705098-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",48,"YES"
"27","KANDAHAR","2705098","2705098-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705098","2705098-03","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705098","2705098-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",62,"YES"
"27","KANDAHAR","2705098","2705098-05","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705098","2705098-06","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",33,"YES"
"27","KANDAHAR","2705098","2705098-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",29,"YES"
"27","KANDAHAR","2705098","2705098-09","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705099","2705099-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705100","2705100-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705100","2705100-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",8,"YES"
"27","KANDAHAR","2705100","2705100-09","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",15,"YES"
"27","KANDAHAR","2705100","2705100-10","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705100","2705100-11","M","As per the decision of the IEC","Digital results forms received but physical forms not received by National Tally Center","Decision 104 Annex 2",8,"YES"
"27","KANDAHAR","2705100","2705100-12","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705101","2705101-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705102","2705102-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",3,"YES"
"27","KANDAHAR","2705102","2705102-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705103","2705103-01","M","As per the decision of the IEC","Physical results forms show zero votes but digital results and BVV data have vote information","Decision 104 Annex 5",38,"YES"
"27","KANDAHAR","2705103","2705103-03","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2705104","2705104-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",13,"YES"
"27","KANDAHAR","2705104","2705104-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705105","2705105-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705105","2705105-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",33,"YES"
"27","KANDAHAR","2705105","2705105-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",20,"YES"
"27","KANDAHAR","2705105","2705105-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2705105","2705105-05","M","As per the decision of the IEC","Physical results forms show zero votes but digital results and BVV data have vote information","Decision 104 Annex 5",20,"YES"
"27","KANDAHAR","2705105","2705105-08","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2706110","2706110-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2706112","2706112-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",66,"YES"
"27","KANDAHAR","2706112","2706112-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"27","KANDAHAR","2707119","2707119-02","M","As per the decision of the IEC","Digital results forms show zero votes but physical results and BVV data have vote information, with discrepancy of more than 5 votes between results and BVV data","Decision 104 Annex 4-ii",4,"YES"
"27","KANDAHAR","2707119","2707119-03","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"27","KANDAHAR","2707120","2707120-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",1,"YES"
"27","KANDAHAR","2707122","2707122-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
