"election_type","election_date","results_status","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_valid_votes","fem_ps_valid_votes","male_ps_invalid_votes","fem_ps_invalid_votes","votes","total_invalid_votes"
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2806","KHAMYAB","خم آب","2806","KHAMYAB","خم آب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1372,598,0,0,1970,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2807","AQCHA","آقچه","2807","AQCHA","آقچه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2193,686,0,283,2879,283
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2807","AQCHA","آقچه","2807","AQCHA","آقچه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5133,2621,0,196,7754,196
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2808","FAYZABAD","فیض آباد","2808","FAYZABAD","فیض آباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1496,803,0,0,2299,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2808","FAYZABAD","فیض آباد","2808","FAYZABAD","فیض آباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2786,1805,0,0,4591,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2809","MARDYAN","مرديان","2809","MARDYAN","مرديان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",721,165,0,0,886,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2809","MARDYAN","مرديان","2809","MARDYAN","مرديان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2155,1666,0,0,3821,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2810","QARQIN","قرقین","2810","QARQIN","قرقین","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3239,452,0,0,3691,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2810","QARQIN","قرقین","2810","QARQIN","قرقین","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1980,649,0,0,2629,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2811","DARZAB","درز آب","2811","DARZAB","درز آب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",513,498,0,0,1011,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","28","JOWZJAN","جوزجان","2811","DARZAB","درز آب","2811","DARZAB","درز آب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3662,3020,0,0,6682,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2901","MAYMANA","مشمنه","2901","MAYMANA","مشمنه","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3460,2202,232,102,5662,334
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2901","MAYMANA","مشمنه","2901","MAYMANA","مشمنه","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",22329,14176,667,695,36505,1362
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2902","PASHTUNKOT","پشتون کوت","2902","PASHTUNKOT","پشتون کوت","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7587,8093,1121,936,15680,2057
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2902","PASHTUNKOT","پشتون کوت","2902","PASHTUNKOT","پشتون کوت","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",15705,10751,1272,423,26456,1695
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2903","KHWAJASABZPOSH","خواجه سبز يوش ولى","2903","KHWAJASABZPOSH","خواجه سبز يوش ولى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1496,956,0,0,2452,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2903","KHWAJASABZPOSH","خواجه سبز يوش ولى","2903","KHWAJASABZPOSH","خواجه سبز يوش ولى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",10319,8095,0,0,18414,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2904","ALMAR","المار","2904","ALMAR","المار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4653,2109,538,6,6762,544
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2904","ALMAR","المار","2904","ALMAR","المار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5823,3446,61,7,9269,68
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2905","BILCHERAGH","بل چراغ","2905","BILCHERAGH","بل چراغ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",6901,4801,68,0,11702,68
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2905","BILCHERAGH","بل چراغ","2905","BILCHERAGH","بل چراغ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4228,2894,1101,0,7122,1101
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4849,4917,27,10,9766,37
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2906","SHIRINTAGAB","شيرين تكاب","2906","SHIRINTAGAB","شيرين تكاب","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6694,7635,471,6,14329,477
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7201,4908,64,0,12109,64
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2907","QAYSAR","قیصار","2907","QAYSAR","قیصار","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",13970,11010,1136,0,24980,1136
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9158,10514,11,0,19672,11
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2908","GARZIWAN","كرزيوان","2908","GARZIWAN","كرزيوان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7353,5367,67,0,12720,67
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",499,373,0,0,872,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2909","DAWLATABAD","دولت آباد","2909","DAWLATABAD","دولت آباد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3821,2638,0,0,6459,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5655,3931,558,0,9586,558
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2910","KOHESTAN","كوهستان","2910","KOHESTAN","كوهستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1301,1077,30,0,2378,30
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",789,404,0,11,1193,11
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2911","QARAMQOL","قرم قل","2911","QARAMQOL","قرم قل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1742,1881,0,45,3623,45
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1242,473,0,10,1715,10
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2912","QORGHAN","قرغان","2912","QORGHAN","قرغان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3324,3347,0,519,6671,519
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2913","ANDKHOY","اندخوى","2913","ANDKHOY","اندخوى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",562,739,0,0,1301,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2913","ANDKHOY","اندخوى","2913","ANDKHOY","اندخوى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",11541,9781,0,0,21322,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2914","KHAN-E-CHAR BAGH","خان جار باغ","2914","KHAN-E-CHAR BAGH","خان جار باغ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",447,165,0,0,612,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","29","FARYAB","فاریاب","2914","KHAN-E-CHAR BAGH","خان جار باغ","2914","KHAN-E-CHAR BAGH","خان جار باغ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3691,3179,0,0,6870,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3001","LASHKARGAH","لشكركاه","3001","LASHKARGAH","لشكركاه","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4933,2321,2,0,7254,2
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3001","LASHKARGAH","لشكركاه","3001","LASHKARGAH","لشكركاه","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",13969,3028,11,0,16997,11
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3002","NAD-E-ALI","نادعلى","3002","NAD-E-ALI","نادعلى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",690,168,0,4,858,4
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3002","NAD-E-ALI","نادعلى","3002","NAD-E-ALI","نادعلى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4153,126,0,116,4279,116
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3003","NAWA-E-BARAKZAIY","ناوه باركزايى","3003","NAWA-E-BARAKZAIY","ناوه باركزايى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",931,24,0,0,955,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3003","NAWA-E-BARAKZAIY","ناوه باركزايى","3003","NAWA-E-BARAKZAIY","ناوه باركزايى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5252,187,0,0,5439,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3004","NAHR-E-SARAJ","نهرسراج","3004","NAHR-E-SARAJ","نهرسراج","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1663,809,72,0,2472,72
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3004","NAHR-E-SARAJ","نهرسراج","3004","NAHR-E-SARAJ","نهرسراج","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2074,578,145,0,2652,145
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3005","WASHER","واشير","3005","WASHER","واشير","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",760,0,0,0,760,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3005","WASHER","واشير","3005","WASHER","واشير","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",947,0,0,0,947,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3006","GARMSER","كرم سير","3006","GARMSER","كرم سير","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1256,0,23,0,1256,23
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3006","GARMSER","كرم سير","3006","GARMSER","كرم سير","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4876,2,69,0,4878,69
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3007","NAWZAD","نوزاد","3007","NAWZAD","نوزاد","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",136,1,0,0,137,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3007","NAWZAD","نوزاد","3007","NAWZAD","نوزاد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",264,1,0,0,265,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3008","SANGIN","سنگین قلعه","3008","SANGIN","سنگین قلعه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",579,3,0,0,582,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3008","SANGIN","سنگین قلعه","3008","SANGIN","سنگین قلعه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",539,6,0,0,545,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3009","MUSAQALAH","موسى قلعه","3009","MUSAQALAH","موسى قلعه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",954,0,548,0,954,548
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3009","MUSAQALAH","موسى قلعه","3009","MUSAQALAH","موسى قلعه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",733,0,175,0,733,175
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3010","KAJAKI","كجكى","3010","KAJAKI","كجكى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",735,0,0,0,735,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3010","KAJAKI","كجكى","3010","KAJAKI","كجكى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",789,0,0,0,789,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3011","REG","ریگ خانشین","3011","REG","ریگ خانشین","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",213,0,4,0,213,4
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3011","REG","ریگ خانشین","3011","REG","ریگ خانشین","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",289,0,14,0,289,14
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3014","MARJAH","مارجه","3014","MARJAH","مارجه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1150,4,49,318,1154,367
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","30","HELMAND","هلمند","3014","MARJAH","مارجه","3014","MARJAH","مارجه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2394,12,180,37,2406,217
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","31","BADGHIS","بادغیس","3101","QALA-E-NAW","قلعه نو","3101","QALA-E-NAW","قلعه نو","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",12803,7158,203,475,19961,678
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","31","BADGHIS","بادغیس","3101","QALA-E-NAW","قلعه نو","3101","QALA-E-NAW","قلعه نو","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",2904,1909,25,35,4813,60
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","31","BADGHIS","بادغیس","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",9114,5362,432,504,14476,936
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","31","BADGHIS","بادغیس","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1095,650,17,75,1745,92
